artist_name,soundcloud_url,soundcloud_user_id,genres,edm_match_terms,followers_count,track_count,country,city
Aux Paris,https://soundcloud.com/auxparis?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,49494547,"Electronic | Chill "" ""Chill EDM"" Remix Loote Pilton | Dance & EDM | The Chainsmokers"" ""Side Effects"" Mielo ""Emily Warren"" Electronic | electronic Pop ""All I Know"" Electronic ""Electronic Pop | Thutmose WuWu Inzo SWRVN | Electronic ""Milk N Cooks"" BOHNES ""My Friends | Electronic EDM ""Future Bass"" Remix ""Alan Walker"" ""Noah Cyrus | David Guetta"" ""Martin Garrix"" ""So Far Away"" Remix GARABATTO Magnace | Electronic Elephante ""Two High"" Remix | VICE ""Jasmine Thompson"" ""Steady 1234"" ""CRVE u | Electronic ""Future Bass"" ""Electronic Pop"" MVRSE Telykast",bass | dance | edm | electronic,91298,21,France,Paris
BONNIE X CLYDE,https://soundcloud.com/bonniexclydeofficial?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,6440904,House | Electronic House Moombahton | Dance & EDM | Electronic | Dance | Melodic House,bass | dance | edm | electronic | house | melodic house,70335,84,,
LyriX,https://soundcloud.com/lyrix-home-beats?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,224028832,"Future Pop | Dubstep | Dubstep ""LHB Music"" LHB ""John Wick | Dance & EDM | Future Pop"" LHB | Chill | Melodic | Melodic Tobu_Style LHB Chill",dance | dubstep | edm,8645,4,,
NOT YOUR DOPE,https://soundcloud.com/notyourdope?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,42217043,"Electronic | outerworlds Ep nasa Dance Electronic Rap Trap notyourdope mix | outerworlds ep notyourdope Dance Pop ""Drum & Bass"" Electronic | Trap | Trap Future bass City lil nas x ""cardi b"" rodeo Remix Mix bootleg Mashup Edit Dj Live party Rap ""Hip Hop"" Dance Edm | Dance & EDM | Dance Edm Bass House Remix Mix bootleg | Country | lil nas x Old town road Country Trap Remix Future bass Mix flip not your dope | house Edm ""bass house"" remix notyourdope Mix | Trap Dance edm house mix Remix Bass | Drum & Bass | Pop ""drum and bass"" bass Future Dance | Pop Trap Dance Future bass | Dance | Future bass",bass | bass house | dance | drum and bass | edm | electronic | house | trap,59081,34,,
Jane XØ,https://soundcloud.com/janexomusic?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,200961605,Trap | XØ Dannic | xo XØ Jane | Chill Chillout XØ | jane XØ Trap Chill suicide sheep,trap,25748,22,,
Fractal,https://soundcloud.com/officialfractal?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,1694272,"Science | ohshitwuddup | Electronic | Two Friends"" ""Out of Love"" Fractal Remix Future Pop EDM Dance Funliljamthingy BrainMunchies | Journey | Journey Fractal Elyria | Journey Fractal ""Elyria EP"" Elyria ""The Ark"" <3 | Dubstep | Chill Trap"" Trancestep Whateverthefuck Fractal Au5 Illenium ""Said the Sky"" Painted White Remix Cristina Soto | chillstep au5 fractal snowblind Remix | Chill | Garage Chillstep Virtual Riot Fractal Prismatic ""We Are Not Alone"" Remix | Juicestep | Revolutionstep | Drumstep | Revolutionstep Fractal Spection EP Monstercat Sonic Alchemy",dance | dubstep | edm | electronic | garage | trance | trap,36258,42,United States,Baltimore
jhinsen,https://soundcloud.com/divinityofficial?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,24021393,"Trap | Ghastly ""Matthew Koma"" Divinity Remix Trap Edm Competition Wavo | Dillon Francis"" G-Eazy ""Say Less"" ""Divinity "" Remix Trap Electronic Edm Dance Music | Melodic Dubstep | Melodic Dubstep "" Divinity edm | Melodic | marshmello alone divinity remix ""heaven trap"" melodic | Music Divinity | Hurt ""Seven Lions"" Venemy T-Mass Skrux ""Crystal Skies"" Cosmic Halcyon divinity ""no escape",dance | dubstep | edm | electronic | trap,3585,18,Serbia,Belgrade
it's different,https://soundcloud.com/itsdifferent?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,220956875,"Dance & EDM | angelcore ""slap house"" dance electronic dark | afro house | afro house"" zhu electronic house | Electronic | Trap edm ""trap nation | R&B & Soul | it's different"" unheard ""yung fusion"" mirage ""its all a mirage"" remix ""pokemon u"" pokemonu | Indie | it's different"" ""internet girl"" bliss Remix ""pokemon u"" GetMorePlays | Pop | DJ Khaled"" ""Justin Bieber"" ""Change the Rapper"" Quavo ""No Brainer"" Remix Trap ""Future Bass"" ""it's different | Trap | owl city"" fireflies ""it's different"" cover remix throwback ""our different vision"" ourdifferentvision | Hip-hop & Rap | Hip Hop"" Rap | Electronic blackbear salt ep ""blackbear remix"" Acoustic ""its different"" ""fashion week | Electronic ""Future Bass"" ""its different"" ""it's different"" D!avolo ""XYLO remix"" ""i sitll wait for you remix"" Melodic Summer",afro house | bass | club | dance | edm | electronic | house | trap,107340,18,,
WildVibes Remixes,https://soundcloud.com/wildvibes-remixes?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,185781461,"Dance en EDM | EDX - We Can t Give Up ""Progressive House"" WildVibes Remix | Dance & EDM | Zedd Alessia Cara Stay WildVibes Remix ""Progressive House"" Edm Dance | Martin Garrix & Dua Lipa - Scared To Be Lonely Jaylife Remix) ""Progressive House"" WildVibes | Borgeous & BRKLYN Ft. Lenachka - Miracle (WildVibes Remix) | Progressive House"" Alan Walker - Alone (WildVibes Remix) | Laidback Luke & Project 46 - Memories (WildVibes Bootleg) Progressive House | Jacky Greco - Crank It Up (WildVibes Remix) ""Remix competition | Bobby Rock Ft Cimo Fränkel - New Life (WildVibes Bootleg) progressive protocol Wildvibes | Progressive House"" Howl At The Moon StadiumX Taylr Renee Protocol Revelead Spinnin",dance | edm | house | progressive house,19238,11,Belgium,
tarro,https://soundcloud.com/tarroofficial?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,23207907,Electronic | lennonstella tarro Remix blackbear | tarro Tarroremix idfc blackbearremix blackbear jutes | tarro tarroremix | future | THEY. | moag THEY tarro,electronic,113871,19,,los angeles
LifeOfDesiigner,https://soundcloud.com/lifeofdesiigner?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,179900582,Rap | Hip-Hop | HipHop | Trap | Wave | Hip-hop | Other | Hip-hop & Rap,trap,301696,78,United States,--BROOKLYN
DJ SNAKE,https://soundcloud.com/djsnake?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,670089,Dance | Hip Hop,dance,1035530,238,,Paris
PARTY FAVOR,https://soundcloud.com/partyfavor?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,2473151,Dance | Trap | Dance & EDM | flip 50cent partyfavor lilbit electronic dance EDM,club | dance | edm | electronic | trap,185606,149,United States,└A
StreaK,https://soundcloud.com/streaksounds?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,136064501,"Mashup | Baile Dubstep EDM Bass ""Paper Skies"" ""Jon Casey"" KARAN! RUDE Bounce Monstercat Bloomshfit | Dubstep | Mashup Electronic edm blanke rival kc bossfight heaven ""the pit"" bass brostep tearout skrillex monstercat dance cotw564 | KOC2024 | Dubstep Trap Bass Knocking Out Cancer ""Colour Bass"" Skrillex ""Space Laces"" ""Ace Aura"" Soltan ""Ray Volpe"" ""BARELY ALIVE | Mashup Electronic Disciple ""Ray Volpe"" Soltan Bass Laserbeam Edm ""Elbow Grease"" StreaK | Electronic | Mashup Dubstep ""Barely Alive"" Leotrix ""The Caracal Project"" ""New Lesson"" ""Computer Love"" Disciple ""Gud Vibrations"" Edm | Garage Electronic ""Drinks On Me"" ""Rise & Fall"" Monstercat Bass ""Event Horizon"" KDYN | Mashup House Chill Botnek ""I See Monstas"" CloudNone ""Urban Foxes"" ""Deeper Love"" Monstercat COTW339 | Monstercat Dubstep Trap Midtempo House ""Electro House"" Bass ""Future Bass"" StreaK | Mix ""DJ Mix"" Mashup Dubstep Drumstep Hardstyle ""Drum & Bass"" ""Glitch Hop"" Monstercat 2020 ""Mix Contest | Mashup Koven ""Butterfly Effect"" LP Duality Showcase ""150 BPM"" ""Speaking Through Smoke Detectors"" ""Smoke Detectors"" Monstercat Bass",bass | dance | dubstep | edm | electronic | garage | house | trap,857,15,Canada,
Snugs,https://soundcloud.com/snugsmusic?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,186230471,"House | Electronic House ""bass house | Dance | Deep House | Melodic House | Do You Realize"" House ""Deep House"" ""Stutter "" Melodic | Melodic House"" ""Stutter House"" Chill ""Chill House"" ""Deep House"" pop | Pop | Electronic Pop"" Guitar Roommates",bass | bass house | dance | deep house | electronic | house | melodic house,1980,15,,
ILLENIUM,https://soundcloud.com/illeniumofficial?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,27111815,Dance | Dance & EDM,bass | dance | edm | electronic,608378,255,,Denver
KRANE SIDETRACKS,https://soundcloud.com/kranesidetracks?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,315940605,"Electronic | Dua Lipa"" KRANE ""Dua Lipa Remix"" Electronic | Cashmere Cat"" Electronic",electronic,6154,8,,
no sleep,https://soundcloud.com/nosleepmusic?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,9177423,"Dance & EDM | Pop futurebass | no sleep"" xxaia | Edm Dance Remix | Trap Edm ""no sleep | No Sleep"" Xuitcasesity Criminals | No Sleep"" ""Gia Koka"" ""Born To Lose | Zayn Pillowtalk ""no sleep | gallant | weightingold nosleep remix | nosleep",bass | dance | edm | trap,93104,12,United States,Pittsburgh
smle,https://soundcloud.com/smlemusic?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,100478311,"Dance & EDM | Electronic | Love countingdown | sample pack"" splice",dance | edm | electronic | house,66534,42,,:)
Kasum,https://soundcloud.com/itskasum?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,11032508,"Electronic | Punk Pop EDM Electronic Kasum Dance | Electronic Pop ""Pop Punk"" Dance Rock EDM",dance | edm | electronic,54163,2,,NYC
Trademark,https://soundcloud.com/trademarkmashups?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,200952844,"Dance & EDM | Trademark Pregame Series August 011 Dance House Pop Remix Mashup Edit Bootleg Progressive Electro Future | Mashup Edit Bootleg Remix Trademark Show Me Daya Gryffin Illenium Metrush Feel Good Another Life | House Progressive Future Pop Mashup Remix Bootleg Pregame Series Mix Trademark | House ""Deep House"" Trademark DJ Spring Break Mix 2017 ""Will Smith"" Disciples Snakehips Galantis Zedd ""Morgan Page"" ""Captain Cuts"" ""Martin Garrix"" ""Chance The Rapper"" ""The Chainsmokers"" ""San Holo | Mashup Throwback Fergie ""Ying Yang Twins"" ""Mike Jones"" Ludacris ""Loud Luxury"" ""50 Cent"" T-Pain Akon KREAM ""Kanye West"" ""Yellow Claw"" ""DJ Mustard"" ""Trey Songz"" ""Rich Boy"" ""Culture Code | The Pregame Series"" Trademark February 008 ""Lost Kings"" ""Just Kiddin"" ""Michael Woods"" Vanrip Tiesto ""Loud Luxury"" ""Martin Solveig"" ""Norman Doray"" ""Noah Neiman"" ""Olin Batista"" Weiss ""Adventure Club"" Galantis CID ""The Chainsmokers | Last Night"" ""Icona Pop"" ""Louis The Child"" Hibell Mashup Edit Remix Bootleg Dance House Pop Trademark | NYE Midnight Mix Trademark Dance House Pop",club | dance | deep house | edm | house,15008,22,United States,Chicago
rev,https://soundcloud.com/revmun?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,66063468,"Dance & EDM | Techno Beats | techno trap | techno ""trap "" ""electronic | trap techno edm | Electronic | Rap "" Trap LilUziVert | Trap | Hip Hop",dance | edm | electronic | techno | trap,38,8,United States,Chicago
Aux London,https://soundcloud.com/auxlondon?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,108699131,"Dance & EDM | Lauv ""Theres No Way | Electronic Ruhde Remix DIMA ""Erika Sirola | Pop | The Weeknd"" ""Call Out My Name"" Trove Cover Chill Electro Electronic | Electronic EDM ""Madison Beer"" ""Two High"" Ambedo | Electronic | Electronic EDM ""Dance & EDM"" theFatRat | Electronic Galantis Hunter Remix ""Aux London | Electronic ""Electronic Pop"" ""The Chainsmokers"" Young ""Steeve Reece | Electronic Lauv ""I Like Me Better"" Ruhde Remix | Trap | TCHAMI ADIEU Heroless ""Future Bass"" EDM Remix | Miley Cyrus"" Malibu Kiso Yvette",bass | dance | edm | electronic | trap,175492,25,,
QUIX,https://soundcloud.com/quixofficial?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,8748619,Bass | Trap | Trap bass nz alisonwonderland quix emwa dubstep heavy melodic festival,bass | dubstep | trap,133469,162,,
AERO CHORD,https://soundcloud.com/aerochordmusic?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,3392465,"Dance & EDM | house | Trap | melodic trap | Techno | Deep House | deep house | House | big room"" house ""140 bpm | AEROCHORD | Edm ""Progressive House"" AEROCHORD",dance | deep house | edm | house | progressive house | techno | trap,193953,89,,
Trap City,https://soundcloud.com/trapcity?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,26057743,"Trap | Trap Electronic ""bass music"" 808 ""electronic trap"" ""trap city"" ""ricky remedy"" edm ""electronic music"" ""workout music"" ""car music"" ""party music | Trap ""Dance & EDM | Thai.Oh trap trapcity bass bassmusic | Thai.oh Trap TrapCity TrapMusic Bass BassMusic | Dance & EDM | trap trapcity | drill trap trapcity | Trap trapcity trapmusic edm Electronic",bass | dance | edm | electronic | trap,654634,106,Netherlands,
Logic,https://soundcloud.com/logic_official?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,203812765,Dance | Hip Hop,dance,629771,317,,
Kap Slap,https://soundcloud.com/kapslap?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,22944618,"Trap | Mix ""running mix"" running intense energetic singalong ""sing along | Dance & EDM",club | dance | edm | electronic | trap,175372,157,United States,"Asheville, NC"
Thor Skywalker,https://soundcloud.com/getnakid?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,11366959,Electronic | Mixap,electronic,18891,3,Sweden,Stockholm
Anki,https://soundcloud.com/ankimusic?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,150912394,"Electronic | future bass"" ""bass music"" dubstep ""colour bass"" house 4x4 jungle breaks experimental idm album",bass | breaks | dubstep | electronic | house,22225,134,,Bristol
JustFriendz,https://soundcloud.com/wearejustfriendz?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,120480729,"Dance & EDM | Dance & Edm | house | Edm throwback | avicii | jakemiller lzrd | Trap | Marshmello trap Bass | Electronic | Future ""Future Bass"" Trap ""Chill Trap"" Electronic Dance EDM Remix ""Two Friends"" Forever House Armada | Future Bass Basshouse Flip Reup Tascione Tynvn Shoolz Remix Jauz Deeper Love Dance | Trap Electronic MNEK ZaraLarsson Remix Neverforgetyou Shoolz",bass | dance | edm | electronic | house | trap,15203,11,,
Jai Wolf,https://soundcloud.com/jaiwolfmusic?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,1526116,"House | Dance | Electronic | Dance & EDM | kpop edm "" electrikseoul",club | dance | edm | electronic | house,175963,123,United States,New York City
Alan Walker,https://soundcloud.com/alanwalker?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,18693253,Dance & EDM,dance | edm,893508,306,Norway,Bergen
IV Official Music,https://soundcloud.com/ivofficialmusic?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,307604103,Dance & EDM | Melodic Dubstep,dance | dubstep | edm,34,4,United States,"Cape Cod, MA"
Lost Kings,https://soundcloud.com/wearelostkings?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,90149759,"Dance & EDM | speedhouse "" ukg garage | Dance | Electronic | House",dance | edm | electronic | garage | house | ukg,124203,189,United States,Los Angeles
smwn,https://soundcloud.com/smwnsongs?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,149218649,"Pop | dance ""pop dance",dance,7309,1,,los angeles
CHEAT CODES,https://soundcloud.com/cheatcodesmusic?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,130526858,"Dance | Dance & EDM | edm dance hugel rihanna badbunny kshmr slushii edsheeran bigroom mainstage | Dance Pop | edm dance bigroom dubvision sabrinacarpenter disclosure empireofthesun anyma hills | edm afrojack goodboys electro samfeldt hilaryduff frankocean joelcorry a7s | edm dance electronic samfeldt lucas&steve daftpunk alok alesso afrojack bigroom radioshow | Dance & EDM"" radioshow siriusxm fridaynight party electronic davidguetta alesso ""waka flocka flame"" missyelliott | edm Electronic bigroom house techhouse progressivehouse diplo coolio kshmr martingarrix radioshow bpm | Dance & EDM"" electronic house progressivehouse techhouse bigroom diplo coldplay martingarrix davidguetta marshmello lanadelrey | Dance & EDM"" Electronic bigroom house mainstage techhouse afrojack martingarrix calvinharris morten",dance | edm | electronic | house,73988,398,,LOS ANGELES
A R I Z O N A,https://soundcloud.com/thisisarizonamusic?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,75294999,Dance | Alternative,dance,34658,108,,
